id|day|discipline_name|discipline_pictogram|name|venue_name|event_name|detailed_event_name|start_date|end_date|status|is_medal_event|is_live|gender_code|competitors
16842|2024-08-10|Athletics|https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/ATH.avif||Invalides|Men's Marathon|Men's Marathon|2024-08-10T08:00:00+02:00|2024-08-10T10:45:00+02:00|Finished|1|0|M|[{'country_id': 'Sudão', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SUD.png', 'competitor_name': 'Yaseen ABDALLA', 'position': 32, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:11:41'}, {'country_id': 'Bélgica', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BEL.png', 'competitor_name': 'Bashir ABDI', 'position': 1, 'result_position': '2', 'result_winnerLoserTie': '', 'result_mark': '2:06:47'}, {'country_id': 'Suíça', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SUI.png', 'competitor_name': 'Tadesse ABRAHAM', 'position': 37, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:12:22'}, {'country_id': 'Austrália', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/AUS.png', 'competitor_name': 'Liam ADAMS', 'position': 48, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:13:33'}, {'country_id': 'Japão', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/JPN.png', 'competitor_name': 'AKASAKI Akira', 'position': 5, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:07:32'}, {'country_id': 'Jordânia', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/JOR.png', 'competitor_name': 'Moath ALKHAWALDEH', 'position': 64, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:20:01'}, {'country_id': 'Israel', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ISR.png', 'competitor_name': 'Girmaw AMARE', 'position': 43, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:12:51'}, {'country_id': 'Eritreia', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ERI.png', 'competitor_name': 'Samsom AMARE', 'position': 9, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:08:56'}, {'country_id': 'França', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/FRA.png', 'competitor_name': 'Morhad AMDOUNI', 'position': 8, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': ''}, {'country_id': 'Israel', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ISR.png', 'competitor_name': 'Gashau AYALE', 'position': 30, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:11:36'}, {'country_id': 'Portugal', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/POR.png', 'competitor_name': 'Samuel BARATA', 'position': 47, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:13:23'}, {'country_id': 'Mongólia', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/MGL.png', 'competitor_name': 'Ser-Od BAT-OCHIR', 'position': 70, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:42:33'}, {'country_id': 'Etiópia', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ETH.png', 'competitor_name': 'Kenenisa BEKELE', 'position': 38, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:12:24'}, {'country_id': 'Chade', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CHA.png', 'competitor_name': 'Valentin BETOUDJI', 'position': 69, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:32:11'}, {'country_id': 'França', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/FRA.png', 'competitor_name': 'Felix BOUR', 'position': 49, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:13:46'}, {'country_id': 'Austrália', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/AUS.png', 'competitor_name': 'Andrew BUCHANAN', 'position': 44, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:12:58'}, {'country_id': 'Grã-Bretanha', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GBR.png', 'competitor_name': 'Emile CAIRESS', 'position': 3, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:07:29'}, {'country_id': 'Chile', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CHI.png', 'competitor_name': 'Hugo CATRILEO', 'position': 58, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:15:44'}, {'country_id': 'Espanha', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ESP.png', 'competitor_name': 'Ibrahim CHAKIR', 'position': 33, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:11:44'}, {'country_id': 'Países Baixos', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/NED.png', 'competitor_name': 'Khalid CHOUKOUD', 'position': 57, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:15:25'}, {'country_id': 'Itália', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ITA.png', 'competitor_name': 'Yemaneberhan CRIPPA', 'position': 24, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:10:36'}, {'country_id': 'Uzbequistão', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/UZB.png', 'competitor_name': 'Shokhrukh DAVLYATOV', 'position': 75, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': ''}, {'country_id': 'Chile', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CHI.png', 'competitor_name': 'Carlos DIAZ', 'position': 52, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:14:25'}, {'country_id': 'Marrocos', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/MAR.png', 'competitor_name': 'Othmane EL GOUMRI', 'position': 17, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:10:06'}, {'country_id': 'Itália', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ITA.png', 'competitor_name': 'Eyob FANIEL', 'position': 42, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:12:50'}, {'country_id': 'Alemanha', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GER.png', 'competitor_name': 'Samuel FITWI SIBHATU', 'position': 14, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:09:50'}, {'country_id': 'Cabo Verde', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CPV.png', 'competitor_name': 'Samuel FREIRE', 'position': 55, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:15:05'}, {'country_id': 'EOR', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/EOR.png', 'competitor_name': 'Tachlowini GABRIYESOS', 'position': 41, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:12:47'}, {'country_id': 'Ilhas Virgens EUA', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ISV.png', 'competitor_name': 'Eduardo Terrance GARCIA', 'position': 80, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': ''}, {'country_id': 'Bolívia', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BOL.png', 'competitor_name': 'Hector GARIBAY', 'position': 59, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:15:54'}, {'country_id': 'Tanzânia', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/TAN.png', 'competitor_name': 'Gabriel Gerald GEAY', 'position': 73, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': ''}, {'country_id': 'África do Sul', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/RSA.png', 'competitor_name': 'Elroy GELANT', 'position': 10, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:09:07'}, {'country_id': 'Etiópia', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ETH.png', 'competitor_name': 'Deresa GELETA', 'position': 4, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:07:31'}, {'country_id': 'Guatemala', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GUA.png', 'competitor_name': 'Alberto GONZALEZ MINDEZ', 'position': 65, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:22:12'}, {'country_id': 'RPD da Coréia', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/PRK.png', 'competitor_name': 'HAN Il Ryong', 'position': 28, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:11:21'}, {'country_id': 'Djibuti', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/DJI.png', 'competitor_name': 'Ibrahim HASSAN', 'position': 13, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:09:31'}, {'country_id': 'Suécia', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SWE.png', 'competitor_name': 'Suldan HASSAN', 'position': 27, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:11:21'}, {'country_id': 'China', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CHN.png', 'competitor_name': 'HE Jie', 'position': 66, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:22:31'}, {'country_id': '', 'country_flag_url': '', 'competitor_name': 'Dario IVANOVSKI', 'position': 68, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:28:15'}, {'country_id': 'Quênia', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/KEN.png', 'competitor_name': 'Eliud KIPCHOGE', 'position': 74, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': ''}, {'country_id': 'Uganda', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/UGA.png', 'competitor_name': 'Victor KIPLANGAT', 'position': 36, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:11:59'}, {'country_id': 'Quênia', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/KEN.png', 'competitor_name': 'Benson KIPRUTO', 'position': 2, 'result_position': '3', 'result_winnerLoserTie': '', 'result_mark': '2:07:00'}, {'country_id': 'Uganda', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/UGA.png', 'competitor_name': 'Stephen KISSA', 'position': 77, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': ''}, {'country_id': 'EUA', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/USA.png', 'competitor_name': 'Leonard KORIR', 'position': 62, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:18:45'}, {'country_id': 'Japão', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/JPN.png', 'competitor_name': 'KOYAMA Naoki', 'position': 22, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:10:33'}, {'country_id': 'Uganda', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/UGA.png', 'competitor_name': 'Andrew Rotich KWEMOI', 'position': 61, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:17:28'}, {'country_id': 'Suíça', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/SUI.png', 'competitor_name': 'Matthias KYBURZ', 'position': 29, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:11:32'}, {'country_id': 'Canadá', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CAN.png', 'competitor_name': 'Cameron LEVINS', 'position': 35, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:11:56'}, {'country_id': 'Canadá', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CAN.png', 'competitor_name': 'Rory LINKLETTER', 'position': 46, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:13:09'}, {'country_id': 'Grã-Bretanha', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GBR.png', 'competitor_name': 'Mahamed MAHAMED', 'position': 56, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:15:19'}, {'country_id': 'EUA', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/USA.png', 'competitor_name': 'Conner MANTZ', 'position': 7, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:08:12'}, {'country_id': 'Itália', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ITA.png', 'competitor_name': 'Daniele MEUCCI', 'position': 50, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:14:02'}, {'country_id': 'Noruega', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/NOR.png', 'competitor_name': 'Zerei Kbrom MEZNGI', 'position': 51, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:14:14'}, {'country_id': 'Noruega', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/NOR.png', 'competitor_name': 'Sondre Nordstad MOEN', 'position': 31, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:11:39'}, {'country_id': 'África do Sul', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/RSA.png', 'competitor_name': 'Stephen MOKOKA', 'position': 26, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:10:59'}, {'country_id': 'Zimbábue', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ZIM.png', 'competitor_name': 'Isaac MPOFU', 'position': 18, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:10:09'}, {'country_id': 'Quênia', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/KEN.png', 'competitor_name': 'Alexander MUNYAO', 'position': 20, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:10:31'}, {'country_id': 'Bélgica', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BEL.png', 'competitor_name': 'Koen NAERT', 'position': 60, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:16:33'}, {'country_id': 'Países Baixos', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/NED.png', 'competitor_name': 'Abdi NAGEEYE', 'position': 71, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': ''}, {'country_id': 'França', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/FRA.png', 'competitor_name': 'Nicolas NAVARRO', 'position': 15, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:09:56'}, {'country_id': 'Espanha', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ESP.png', 'competitor_name': 'Tariku NOVALES', 'position': 67, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:25:50'}, {'country_id': 'Japão', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/JPN.png', 'competitor_name': 'OSAKO Suguru', 'position': 12, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:09:25'}, {'country_id': 'Marrocos', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/MAR.png', 'competitor_name': 'Mohcin OUTALHA', 'position': 72, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': ''}, {'country_id': 'Türkiye', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/TUR.png', 'competitor_name': 'Kaan Kigen OZBILEN', 'position': 78, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': ''}, {'country_id': 'Peru', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/PER.png', 'competitor_name': 'Christian PACHECO', 'position': 79, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': ''}, {'country_id': 'Alemanha', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GER.png', 'competitor_name': 'Amanal PETROS', 'position': 76, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': ''}, {'country_id': '', 'country_flag_url': '', 'competitor_name': 'Tebello RAMAKONGOANA', 'position': 6, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:07:58'}, {'country_id': 'Alemanha', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GER.png', 'competitor_name': 'Richard RINGER', 'position': 11, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:09:18'}, {'country_id': 'Espanha', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ESP.png', 'competitor_name': 'Yago ROJO', 'position': 40, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:12:43'}, {'country_id': 'Grã-Bretanha', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/GBR.png', 'competitor_name': 'Philip SESEMANN', 'position': 45, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:13:08'}, {'country_id': 'Tanzânia', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/TAN.png', 'competitor_name': 'Alphonce Felix SIMBU', 'position': 16, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:10:03'}, {'country_id': 'Bélgica', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/BEL.png', 'competitor_name': 'Michael SOMERS', 'position': 21, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:10:32'}, {'country_id': 'Marrocos', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/MAR.png', 'competitor_name': 'Zouhair TALBI', 'position': 34, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:11:51'}, {'country_id': 'Israel', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ISR.png', 'competitor_name': 'Maru TEFERI', 'position': 25, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:10:42'}, {'country_id': 'Eritreia', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ERI.png', 'competitor_name': 'Henok TESFAY', 'position': 53, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:14:31'}, {'country_id': 'Austrália', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/AUS.png', 'competitor_name': 'Patrick TIERNAN', 'position': 23, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:10:34'}, {'country_id': 'Etiópia', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ETH.png', 'competitor_name': 'Tamirat TOLA', 'position': 0, 'result_position': '1', 'result_winnerLoserTie': '', 'result_mark': '2:06:26'}, {'country_id': 'China', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CHN.png', 'competitor_name': 'WU Xiangdong', 'position': 39, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:12:34'}, {'country_id': 'China', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/CHN.png', 'competitor_name': 'YANG Shaohui', 'position': 54, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:14:48'}, {'country_id': 'EUA', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/USA.png', 'competitor_name': 'Clayton YOUNG', 'position': 8, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:08:44'}, {'country_id': 'Eritreia', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/ERI.png', 'competitor_name': 'Berhane TESFAY', 'position': 63, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:18:50'}, {'country_id': 'França', 'country_flag_url': 'https://codante.s3.amazonaws.com/codante-apis/olympic-games/flags/FRA.png', 'competitor_name': 'Hassan CHAHDI', 'position': 19, 'result_position': '', 'result_winnerLoserTie': '', 'result_mark': '2:10:09'}]
